%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,ReMean, ReSd, KCMean, KCSd,Re2Mean, Re2Sd, KC2Mean, KC2Sd
421,NaN,1,2.6,6200,0.00255,0.226025667,0.0827314934,0,0.6,0.0747321853,10,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,267,22,345.1912847,1.456045368,151.8974136,2.628825249,2140185.965,9027.481283,401.8761336,75.77849047
422,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.6,0.051678192,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,268,22,9.721576293,0.4662938594,2542.456365,104.0867754,97215.76293,4662.938594,10247.84141,1932.351507
423,NaN,1,2.6,2400,0.005,0.151780333,0.07848885271,0,0.7,0.07135680613,10,0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,269,22,589.6958625,44.77396739,62.12825154,5.005284793,1415270.07,107457.5217,204.9568281,38.64703014
424,NaN,1,2.6,6200,0.00255,0.226025667,0.0827314934,0,0.7,0.07949950488,10,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,270,22,329.0161008,8.889508304,140.7239086,7.076822375,2039899.825,55114.95148,401.8761336,75.77849047
425,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.7,0.05164662675,10,0.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,271,22,9.075380859,0.4635931556,2295.155917,100.7503922,90753.80859,4635.931556,10247.84141,1932.351507
426,NaN,1,2,2400,0.005,0.151780333,0.07848885271,0,0.2,0.06564938102,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,272,22,989.6516047,159.1465005,91.84347755,15.10149045,2375163.851,381951.6012,157.6590986,29.72848472
427,NaN,1,2.1,6200,0.00255,0.226025667,0.0827314934,0,0.2,0.07415878181,10,0.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,273,22,438.3146679,218.4592819,157.3164498,94.28778539,2717550.941,1354447.548,324.5922617,61.20570384
428,NaN,1,2.1,10000,0.0001,0.059012,0.05656854249,0,0.2,0.05753631995,10,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,274,22,17.49827383,1.17393539,4128.115096,314.9221827,174982.7383,11739.3539,8277.102674,1560.745448
429,NaN,1,2,2400,0.005,0.151780333,0.07848885271,0,0.3,0.0680589994,10,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,275,22,825.5764758,101.2532672,73.93120486,9.512138095,1981383.542,243007.8414,157.6590986,29.72848472
430,NaN,1,2.1,6200,0.00255,0.226025667,0.0827314934,0,0.3,0.07297953134,10,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,276,22,505.334472,46.55439768,190.133348,18.73580444,3133073.727,288637.2656,324.5922617,61.20570384
431,NaN,1,2.1,10000,0.0001,0.059012,0.05656854249,0,0.3,0.06076674152,10,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,277,22,14.66967974,1.244065545,3305.993757,313.7329674,146696.7974,12440.65545,8277.102674,1560.745448
432,NaN,1,2,2400,0.005,0.151780333,0.08697413409,0,0.4,0.07344035,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,278,22,791.9410731,106.8512026,67.67136872,9.607904705,1900658.575,256442.8863,157.6590986,29.72848472
433,NaN,1,2.1,6200,0.00255,0.226025667,0.09121677477,0,0.4,0.07769680685,10,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,279,22,450.3214937,2.150836284,166.3421576,4.514263413,2791993.261,13335.18496,324.5922617,61.20570384
434,NaN,1,2.1,10000,0.0001,0.059012,0.06858935778,0,0.4,0.06418715561,10,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,280,22,14.4655557,0.326303405,3102.201248,36.92072984,144655.557,3263.03405,8277.102674,1560.745448
435,NaN,1,2,2400,0.005,0.151780333,0.08697413409,0,0.5,0.07737601654,10,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,281,22,736.125603,69.54642858,59.65907345,6.098164121,1766701.447,166911.4286,157.6590986,29.72848472
436,NaN,1,2.1,6200,0.00255,0.226025667,0.09121677477,0,0.5,0.08494115189,10,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,282,22,413.0637436,14.4076954,147.5882402,9.637960497,2560995.211,89327.71145,324.5922617,61.20570384
437,NaN,1,2.1,10000,0.0001,0.059012,0.06858935778,0,0.5,0.06152684878,10,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,283,22,12.82315417,0.7474020381,2612.034882,123.3319609,128231.5417,7474.020381,8277.102674,1560.745448
438,NaN,1,2.1,10000,0.0001,0.059012,0.08697413409,0,0.6,0.06247694857,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,284,22,13.61314126,2.960911655,2626.894724,541.8868641,136131.4126,29609.11655,8277.102674,1560.745448
439,NaN,1,6.7,1000,0.0025,0.62,0.07823329572,86,0.23,0.04693997743,128,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,543,29,284.2028688,0,356.4586062,0,284202.8688,0,1197.158088,0
440,NaN,1,1,225,0.005,0.1,0.028,0,0.12,0.02,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,5,391.2225188,92.21203201,18.1648139,4.281487695,88025.06674,20747.7072,78.82954928,14.86424236
441,NaN,1,1,900,0.005,0.1,0.032,0,0.12,0.014,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18,5,374.9215806,207.477072,17.40794665,9.633347314,337429.4225,186729.3648,78.82954928,14.86424236
442,NaN,1,1,2400,0.005,0.1,0.029,0,0.12,0.007,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,19,5,293.4168891,253.583088,13.62361042,11.77409116,704200.5339,608599.4113,78.82954928,14.86424236
443,NaN,1,1,2400,0.005,0.1,0.03,0,0.12,0.006,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,5,293.4168891,276.636096,13.62361042,12.84446309,704200.5339,663926.6305,78.82954928,14.86424236
444,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.04395375529,2.4947,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,544,30,363.2882351,21.01701776,17.71030146,1.024579616,54493.23526,3152.552664,98.5369366,18.58030295
445,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03945057047,4.995,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,545,30,345.4395782,46.25883044,16.84017944,2.255117984,51815.93673,6938.824565,98.5369366,18.58030295
446,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03562000117,7.5157,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,546,30,330.2568753,67.73041474,16.10002267,3.301857718,49538.5313,10159.56221,98.5369366,18.58030295
447,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03279119968,10.0151,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,547,30,319.0447423,83.58676528,15.55343119,4.074854808,47856.71135,12538.01479,98.5369366,18.58030295
448,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.08690574277,2.4949,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,548,30,722.6059003,47.64926927,35.22703764,2.322901877,108390.8851,7147.39039,98.5369366,18.58030295
449,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.07656368271,4.9956,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,549,30,681.6144934,105.619873,33.22870655,5.148968807,102242.174,15842.98094,98.5369366,18.58030295
450,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.06755731305,7.4959,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,550,30,645.9171795,156.1034983,31.4884625,7.610045543,96887.57693,23415.52475,98.5369366,18.58030295
451,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.05820748015,10.0171,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,551,30,608.8585275,208.5123467,29.68185321,10.1649769,91328.77912,31276.852,98.5369366,18.58030295
452,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.1022719069,2.4954,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,552,30,859.1405627,68.47376473,41.88310243,3.33809603,128871.0844,10271.06471,98.5369366,18.58030295
453,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.08865931348,4.9963,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,553,30,805.1861905,144.7767697,39.25282679,7.057867521,120777.9286,21716.51545,98.5369366,18.58030295
454,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.07584813427,7.5179,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,554,30,754.4082742,216.5875876,36.77740337,10.55864489,113161.2411,32488.13814,98.5369366,18.58030295
455,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.06584190493,10.018,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,555,30,714.7479535,272.675751,34.84396273,13.29294286,107212.193,40901.36265,98.5369366,18.58030295
456,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.1263372319,2.4957,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,556,30,1067.969849,94.01505654,52.06353012,4.583234006,160195.4773,14102.25848,98.5369366,18.58030295
457,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.1078188384,4.9969,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,557,30,994.5710286,197.8166633,48.48533764,9.643562337,149185.6543,29672.4995,98.5369366,18.58030295
458,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.09128966953,7.5185,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,558,30,929.0566258,290.4680202,45.29151051,14.16031599,139358.4939,43570.20304,98.5369366,18.58030295
459,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.07978365067,10.0184,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,559,30,883.4517948,354.9629908,43.068275,17.3044458,132517.7692,53244.44862,98.5369366,18.58030295
460,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.08557959301,2.4765,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,560,30,585.0678558,44.92531489,23.76838164,1.825090918,58506.78558,4492.531489,82.11411383,15.48358579
461,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.07744142212,5.0025,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,561,30,558.7598495,82.13045432,22.69961888,3.336549707,55875.98495,8213.045432,82.11411383,15.48358579
462,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.06929371059,7.5079,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,562,30,532.4210013,119.3792105,21.62960318,4.849780429,53242.10013,11937.92105,82.11411383,15.48358579
463,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.06047815385,10.0134,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,563,30,503.9232312,159.6811435,20.47188127,6.487046456,50392.32312,15968.11435,82.11411383,15.48358579
464,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.08692482407,2.4764,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,564,30,722.6815302,47.54231244,35.2307246,2.317687731,72268.15302,4754.231244,98.5369366,18.58030295
465,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.07913011643,5.0023,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,565,30,691.7867152,91.23417887,33.72460237,4.44766622,69178.67152,9123.417887,98.5369366,18.58030295
466,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.0709824049,7.5077,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,566,30,659.492747,136.9047467,32.15027141,6.674106403,65949.2747,13690.47467,98.5369366,18.58030295
467,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.06251031141,10.0132,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,567,30,625.9130704,184.3935807,30.51326218,8.989187061,62591.30704,18439.35807,98.5369366,18.58030295
468,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.08860397773,2.4762,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,568,30,812.9543128,42.50166918,46.23677654,2.417282435,81295.43128,4250.166918,114.9597594,21.67702011
469,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.0808092701,5.0022,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,569,30,778.5174552,91.20274033,44.27818026,5.187155856,77851.74552,9120.274033,114.9597594,21.67702011
470,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.07267109921,7.5076,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,570,30,742.563184,142.0497583,42.23328109,8.079080003,74256.3184,14204.97583,114.9597594,21.67702011
471,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.06453292833,10.013,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,571,30,706.6089128,192.8967763,40.18838191,10.97100415,70660.89128,19289.67763,114.9597594,21.67702011
472,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.09030221269,2.4761,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,572,30,875.5913638,34.03422308,56.91343864,2.2122245,87559.13638,3403.422308,131.3825821,24.77373727
473,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.08249796441,5.002,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,573,30,838.7953845,86.07159594,54.5217,5.594653736,83879.53845,8607.159594,131.3825821,24.77373727
474,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.07435025288,7.5074,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,574,30,800.3800224,140.3991221,52.02470145,9.125942938,80038.00224,14039.91221,131.3825821,24.77373727
475,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.06554423678,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,575,30,758.8608429,199.1161089,49.32595479,12.94254708,75886.08429,19911.61089,131.3825821,24.77373727
476,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.09233437025,2.4759,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,576,30,950.6948173,22.00042344,77.2439539,1.787534404,95069.48173,2200.042344,164.2282277,30.96717158
477,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.08385273611,5.0019,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,577,30,907.7449396,82.74072292,73.75427634,6.722683737,90774.49396,8274.072292,164.2282277,30.96717158
478,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.07604848783,7.5072,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,578,30,868.2252547,138.6299974,70.54330194,11.26368729,86822.52547,13862.99974,164.2282277,30.96717158
479,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.06655554524,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,579,30,820.1542442,206.6126723,66.63753234,16.78727962,82015.42442,20661.26723,164.2282277,30.96717158
480,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5017,0.03230462675,10,0.5017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,580,30,316.1168286,86.04215643,15.41069539,4.194555126,47417.52428,12906.32347,98.5369366,18.58030295
481,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.6478,0.03666947221,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,581,30,257.0662179,47.54243953,12.53197812,2.317693927,38559.93268,7131.365929,98.5369366,18.58030295
482,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.7973,0.03951258466,10,0.7973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,582,30,206.3261204,27.40261732,10.05839837,1.335877594,30948.91806,4110.392598,98.5369366,18.58030295
483,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.9468,0.04167831126,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,583,30,164.7988032,15.7098611,8.033941658,0.7658557285,24719.82049,2356.479165,98.5369366,18.58030295
484,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.05648062325,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,584,30,602.0140213,218.1919401,29.34818354,10.63685708,90302.1032,32728.79101,98.5369366,18.58030295
485,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.6478,0.07062940101,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,585,30,505.8770159,106.7598058,24.66150452,5.204540535,75881.55238,16013.97088,98.5369366,18.58030295
486,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.7974,0.07800432022,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,586,30,410.1686055,58.21084908,19.99571952,2.837778892,61525.29083,8731.627361,98.5369366,18.58030295
487,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.9468,0.08200185082,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,587,30,327.0997221,34.9522642,15.94611145,1.70392288,49064.95831,5242.83963,98.5369366,18.58030295
488,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.06493745171,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,588,30,711.1630961,277.7455049,34.66920094,13.54009336,106674.4644,41661.82574,98.5369366,18.58030295
489,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.6478,0.08069096609,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,589,30,594.6692892,145.6241572,28.99012785,7.099177663,89200.39338,21843.62358,98.5369366,18.58030295
490,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.7974,0.09197945822,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,590,30,488.356996,75.29113769,23.80740355,3.670442962,73253.5494,11293.67065,98.5369366,18.58030295
491,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.9468,0.09636433904,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,591,30,388.7622854,47.25645628,18.95216142,2.303752244,58314.34282,7088.468442,98.5369366,18.58030295
492,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.07913965708,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,592,30,880.8992856,358.5727839,42.94384017,17.48042322,132134.8928,53785.91758,98.5369366,18.58030295
493,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.6478,0.09781547127,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,593,30,734.0492641,195.1644891,35.78490163,9.514268845,110107.3896,29274.67337,98.5369366,18.58030295
