%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean, ReSd, KCMean, KCSd
426,NaN,1,2,2400,0.005,0.151780333,0.078488853,0,0.2,0.065649381,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,272,22,,-0.001195033,999,,0.4,-500,0,989.6516047,159.1465005,91.84347755,15.10149045
427,NaN,1,2.1,6200,0.00255,0.226025667,0.082731493,0,0.2,0.074158782,10,0.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,273,22,,-0.04446712,999,,0.4,-20.40816327,0,438.3146679,218.4592819,157.3164498,94.28778539
428,NaN,1,2.1,10000,0.0001,0.059012,0.056568542,0,0.2,0.05753632,10,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,274,22,,-1.035373222,999,,0.4,333.3333333,0,17.49827383,1.17393539,4128.115096,314.9221827
429,NaN,1,2,2400,0.005,0.151780333,0.078488853,0,0.3,0.068058999,10,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,275,22,,0.063379787,7.98E-14,,1.3,-500,0,825.5764758,101.2532672,73.93120486,9.512138095
430,NaN,1,2.1,6200,0.00255,0.226025667,0.082731493,0,0.3,0.072979531,10,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,276,22,,0.011785745,1.64E-12,,0.4,90.90909091,0,505.334472,46.55439768,190.133348,18.73580444
431,NaN,1,2.1,10000,0.0001,0.059012,0.056568542,0,0.3,0.060766742,10,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,277,22,,-1.161958324,999,,0.4,333.3333333,0,14.66967974,1.244065545,3305.993757,313.7329674
432,NaN,1,2,2400,0.005,0.151780333,0.086974134,0,0.4,0.07344035,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,278,22,,0.16594689,8.05E-16,,1.6,-500,0,791.9410731,106.8512026,67.67136872,9.607904705
433,NaN,1,2.1,6200,0.00255,0.226025667,0.091216775,0,0.4,0.077696807,10,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,279,22,,0.058278768,7.87E-15,,0.9,90.90909091,0,450.3214937,2.150836284,166.3421576,4.514263413
434,NaN,1,2.1,10000,0.0001,0.059012,0.068589358,0,0.4,0.064187156,10,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,280,22,,2.626910572,3.14E-16,,0.8,333.3333333,0,14.4655557,0.326303405,3102.201248,36.92072984
435,NaN,1,2,2400,0.005,0.151780333,0.086974134,0,0.5,0.077376017,10,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,281,22,,0.189968539,9.62E-16,,0.7,-500,0,736.125603,69.54642858,59.65907345,6.098164121
436,NaN,1,2.1,6200,0.00255,0.226025667,0.091216775,0,0.5,0.084941152,10,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,282,22,,0.056859293,9.53E-14,,1,90.90909091,0,413.0637436,14.4076954,147.5882402,9.637960497
437,NaN,1,2.1,10000,0.0001,0.059012,0.068589358,0,0.5,0.061526849,10,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,283,22,,6.802852132,2.02E-15,,1.4,333.3333333,0,12.82315417,0.747402038,2612.034882,123.3319609
438,NaN,1,2.1,10000,0.0001,0.059012,0.086974134,0,0.6,0.062476949,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,284,22,,26.55931529,7.85E-16,,0.5,333.3333333,0,13.61314126,2.960911655,2626.894724,541.8868641
439,NaN,1,6.7,1000,0.0025,0.62,0.078233296,86,0.23,0.046939977,128,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,543,29,,0.013133855,1.34E-14,,1.4,-1828.571429,0,284.2028688,0,356.4586062,0
440,NaN,1,1,225,0.005,0.1,0.028,0,0.12,0.02,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,5,,7.912926358,1.43E-14,,0.4,Inf,1,391.2225188,92.21203201,18.1648139,4.281487695
441,NaN,1,1,900,0.005,0.1,0.032,0,0.12,0.014,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18,5,,4.352969303,1.76E-14,,0.4,Inf,1,374.9215806,207.477072,17.40794665,9.633347314
442,NaN,1,1,2400,0.005,0.1,0.029,0,0.12,0.007,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,19,5,,2.830594394,1.20E-13,,0.4,Inf,1,293.4168891,253.583088,13.62361042,11.77409116
443,NaN,1,1,2400,0.005,0.1,0.03,0,0.12,0.006,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,5,,2.868907802,5.98E-14,,0.4,Inf,1,293.4168891,276.636096,13.62361042,12.84446309
444,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.5,0.043953755,2.4947,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,544,30,,4.26517274,1.21E-14,,0.4,Inf,1,363.2882351,21.01701776,17.71030146,1.024579616
445,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.5,0.03945057,4.995,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,545,30,,3.942790374,1.78E-15,,0.4,Inf,1,345.4395782,46.25883044,16.84017944,2.255117984
446,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.5,0.035620001,7.5157,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,546,30,,3.669060231,2.95E-14,,0.4,Inf,1,330.2568753,67.73041474,16.10002267,3.301857718
447,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.5,0.0327912,10.0151,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,547,30,,3.630377923,4.52E-15,,0.4,Inf,1,319.0447423,83.58676528,15.55343119,4.074854808
448,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.5,0.086905743,2.4949,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,548,30,,2.429975548,4.54E-15,,0.4,Inf,1,722.6059003,47.64926927,35.22703764,2.322901877
449,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.5,0.076563683,4.9956,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,549,30,,2.304893604,9.85E-14,,0.4,Inf,1,681.6144934,105.619873,33.22870655,5.148968807
450,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.5,0.067557313,7.4959,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,550,30,,2.379304663,3.91E-14,,0.4,Inf,1,645.9171795,156.1034983,31.4884625,7.610045543
451,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.5,0.05820748,10.0171,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,551,30,,2.52602964,2.24E-14,,0.4,Inf,1,608.8585275,208.5123467,29.68185321,10.1649769
452,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.5,0.102271907,2.4954,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,552,30,,2.448909023,8.19E-14,,0.4,Inf,1,859.1405627,68.47376473,41.88310243,3.33809603
453,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.5,0.088659313,4.9963,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,553,30,,2.258494104,6.37E-14,,0.4,Inf,1,805.1861905,144.7767697,39.25282679,7.057867521
454,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.5,0.075848134,7.5179,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,554,30,,2.265404398,9.89E-14,,0.4,Inf,1,754.4082742,216.5875876,36.77740337,10.55864489
455,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.5,0.065841905,10.018,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,555,30,,2.422162437,1.66E-14,,0.4,Inf,1,714.7479535,272.675751,34.84396273,13.29294286
456,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.5,0.126337232,2.4957,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,556,30,,2.164367284,4.35E-14,,0.4,Inf,1,1067.969849,94.01505654,52.06353012,4.583234006
457,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.5,0.107818838,4.9969,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,557,30,,2.01928679,1.59E-14,,0.4,Inf,1,994.5710286,197.8166633,48.48533764,9.643562337
458,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.5,0.09128967,7.5185,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,558,30,,2.010885665,3.54E-13,,0.4,Inf,1,929.0566258,290.4680202,45.29151051,14.16031599
459,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.5,0.079783651,10.0184,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,559,30,,2.076127921,1.04E-13,,0.4,Inf,1,883.4517948,354.9629908,43.068275,17.3044458
460,NaN,1,1.25,100,0.006,1.6,0.095406458,0,0.5,0.085579593,2.4765,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,560,30,,3.943256138,4.15E-14,,0.4,Inf,1,585.0678558,44.92531489,23.76838164,1.825090918
461,NaN,1,1.25,100,0.006,1.6,0.095406458,0,0.5,0.077441422,5.0025,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,561,30,,2.706749466,2.96E-14,,0.4,Inf,1,558.7598495,82.13045432,22.69961888,3.336549707
462,NaN,1,1.25,100,0.006,1.6,0.095406458,0,0.5,0.069293711,7.5079,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,562,30,,2.828174608,7.88E-14,,0.4,Inf,1,532.4210013,119.3792105,21.62960318,4.849780429
463,NaN,1,1.25,100,0.006,1.6,0.095406458,0,0.5,0.060478154,10.0134,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,563,30,,3.188640851,3.29E-14,,0.4,Inf,1,503.9232312,159.6811435,20.47188127,6.487046456
464,NaN,1,1.5,100,0.006,1.6,0.095406458,0,0.5,0.086924824,2.4764,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,564,30,,3.636368374,2.36E-15,,0.4,Inf,1,722.6815302,47.54231244,35.2307246,2.317687731
465,NaN,1,1.5,100,0.006,1.6,0.095406458,0,0.5,0.079130116,5.0023,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,565,30,,2.593166054,1.03E-13,,0.4,Inf,1,691.7867152,91.23417887,33.72460237,4.44766622
466,NaN,1,1.5,100,0.006,1.6,0.095406458,0,0.5,0.070982405,7.5077,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,566,30,,2.787631211,6.80E-14,,0.4,Inf,1,659.492747,136.9047467,32.15027141,6.674106403
467,NaN,1,1.5,100,0.006,1.6,0.095406458,0,0.5,0.062510311,10.0132,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,567,30,,3.136809775,6.75E-14,,0.4,Inf,1,625.9130704,184.3935807,30.51326218,8.989187061
468,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.088603978,2.4762,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,568,30,,2.968112483,3.74E-14,,0.4,Inf,1,812.9543128,42.50166918,46.23677654,2.417282435
469,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.08080927,5.0022,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,569,30,,2.348193056,6.12E-14,,0.4,Inf,1,778.5174552,91.20274033,44.27818026,5.187155856
470,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.072671099,7.5076,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,570,30,,2.611285662,4.46E-14,,0.4,Inf,1,742.563184,142.0497583,42.23328109,8.079080003
471,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.064532928,10.013,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,571,30,,2.938151576,1.64E-14,,0.4,Inf,1,706.6089128,192.8967763,40.18838191,10.97100415
472,NaN,1,2,100,0.006,1.6,0.095406458,0,0.5,0.090302213,2.4761,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,572,30,,2.230360781,4.36E-14,,0.4,Inf,1,875.5913638,34.03422308,56.91343864,2.2122245
473,NaN,1,2,100,0.006,1.6,0.095406458,0,0.5,0.082497964,5.002,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,573,30,,2.064201794,1.56E-14,,0.4,Inf,1,838.7953845,86.07159594,54.5217,5.594653736
474,NaN,1,2,100,0.006,1.6,0.095406458,0,0.5,0.074350253,7.5074,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,574,30,,2.39698946,5.47E-14,,0.4,Inf,1,800.3800224,140.3991221,52.02470145,9.125942938
475,NaN,1,2,100,0.006,1.6,0.095406458,0,0.5,0.065544237,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,575,30,,2.834442761,1.08E-13,,0.4,Inf,1,758.8608429,199.1161089,49.32595479,12.94254708
476,NaN,1,2.5,100,0.006,1.6,0.095406458,0,0.5,0.09233437,2.4759,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,576,30,,1.335683472,1.19E-14,,0.4,Inf,1,950.6948173,22.00042344,77.2439539,1.787534404
477,NaN,1,2.5,100,0.006,1.6,0.095406458,0,0.5,0.083852736,5.0019,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,577,30,,1.837462491,3.46E-14,,0.4,Inf,1,907.7449396,82.74072292,73.75427634,6.722683737
478,NaN,1,2.5,100,0.006,1.6,0.095406458,0,0.5,0.076048488,7.5072,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,578,30,,2.177693776,9.91E-14,,0.4,Inf,1,868.2252547,138.6299974,70.54330194,11.26368729
479,NaN,1,2.5,100,0.006,1.6,0.095406458,0,0.5,0.066555545,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,579,30,,2.723437271,7.76E-14,,0.4,Inf,1,820.1542442,206.6126723,66.63753234,16.78727962
480,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.5017,0.032304627,10,0.5017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,580,30,,3.812269689,2.91E-14,,0.4,Inf,1,316.1168286,86.04215643,15.41069539,4.194555126
481,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.6478,0.036669472,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,581,30,,2.999060866,2.07E-14,,0.4,Inf,1,257.0662179,47.54243953,12.53197812,2.317693927
482,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.7973,0.039512585,10,0.7973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,582,30,,2.401529212,4.35E-14,,0.4,Inf,1,206.3261204,27.40261732,10.05839837,1.335877594
483,NaN,1,1.5,150,0.006,1.6,0.047703229,0,0.9468,0.041678311,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,583,30,,1.847258296,4.73E-14,,0.4,Inf,1,164.7988032,15.7098611,8.033941658,0.765855729
484,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.5,0.056480623,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,584,30,,2.717916314,3.61E-15,,0.4,Inf,1,602.0140213,218.1919401,29.34818354,10.63685708
485,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.6478,0.070629401,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,585,30,,1.742261932,6.25E-15,,0.4,Inf,1,505.8770159,106.7598058,24.66150452,5.204540535
486,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.7974,0.07800432,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,586,30,,1.290576494,1.33E-14,,0.4,Inf,1,410.1686055,58.21084908,19.99571952,2.837778892
487,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.9468,0.082001851,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,587,30,,1.042853811,2.07E-13,,0.4,Inf,1,327.0997221,34.9522642,15.94611145,1.70392288
488,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.5,0.064937452,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,588,30,,2.498944333,9.51E-14,,0.4,Inf,1,711.1630961,277.7455049,34.66920094,13.54009336
489,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.6478,0.080690966,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,589,30,,1.726765603,1.52E-13,,0.4,Inf,1,594.6692892,145.6241572,28.99012785,7.099177663
490,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.7974,0.091979458,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,590,30,,1.177976535,1.27E-14,,0.4,Inf,1,488.356996,75.29113769,23.80740355,3.670442962
491,NaN,1,1.5,150,0.006,1.6,0.11448775,0,0.9468,0.096364339,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,591,30,,0.99817862,3.64E-14,,0.4,Inf,1,388.7622854,47.25645628,18.95216142,2.303752244
492,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.5,0.079139657,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,592,30,,2.113018394,4.74E-14,,0.4,Inf,1,880.8992856,358.5727839,42.94384017,17.48042322
493,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.6478,0.097815471,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,593,30,,1.523332072,3.44E-13,,0.4,Inf,1,734.0492641,195.1644891,35.78490163,9.514268845
494,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.7974,0.112942165,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,594,30,,1.027048713,3.89E-13,,0.4,Inf,1,605.6395816,100.9115706,29.5249296,4.919439067
495,NaN,1,1.5,150,0.006,1.6,0.143109687,0,0.947,0.118938461,10,0.947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,595,30,,0.86202782,1.38E-14,,0.4,Inf,1,482.994901,63.00501665,23.54600142,3.071494562
496,NaN,1,1.25,150,0.006,1.6,0.095406458,0,0.4966,0.056299351,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,596,30,,2.530640032,7.24E-14,,0.4,Inf,1,494.4929629,180.2721316,20.08877662,7.323555348
497,NaN,1,1.25,150,0.006,1.6,0.095406458,0,0.6463,0.068816678,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,597,30,,1.674654593,1.14E-13,,0.4,Inf,1,373.2449451,85.4652038,15.1630759,3.472023904
498,NaN,1,1.25,150,0.006,1.6,0.095406458,0,0.7993,0.074550606,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,598,30,,1.322510367,1.08E-13,,0.4,Inf,1,267.060565,46.34612952,10.84933545,1.882811512
499,NaN,1,1.25,150,0.006,1.6,0.095406458,0,0.9475,0.080284535,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,599,30,,0.926493229,8.01E-14,,0.4,Inf,1,191.9105558,23.35992286,7.796366329,0.948996866
