%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean,ReSd,KCMean,KCSd
223,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.152245794,0,1.1271,0.117449479,31.8,0.5458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,443,28,-999,-999,-999,-999,-999,-999,-999,31085.21591,2911.618485,7.476622204,0.7003030468
224,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.150569134,0,1.1063,0.114614961,31.8,0.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,444,28,-999,-999,-999,-999,-999,-999,-999,31009.73836,2832.963802,7.458468328,0.681385007
225,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.147199693,0,1.0645,0.112050103,31.8,0.4832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,445,28,-999,-999,-999,-999,-999,-999,-999,31341.32791,3351.805945,7.53822231,0.8061770206
226,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.157299954,0,1.1898,0.120540828,31.8,0.6085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,446,28,-999,-999,-999,-999,-999,-999,-999,30604.79182,2136.06601,7.361070506,0.5137670139
227,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.149311639,0,1.0907,0.112650225,31.8,0.5094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,447,28,-999,-999,-999,-999,-999,-999,-999,30979.36872,2809.214563,7.451163817,0.6756728355
228,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.148046084,0,1.075,0.111517954,31.8,0.4937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,448,28,-999,-999,-999,-999,-999,-999,-999,31077.51669,2967.05135,7.474770386,0.7136357704
229,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.146788589,0,1.0594,0.109138464,31.8,0.4781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,449,28,-999,-999,-999,-999,-999,-999,-999,30993.11874,2864.283727,7.454470973,0.6889180816
230,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.145531095,0,1.0438,0.107791389,31.8,0.4625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,450,28,-999,-999,-999,-999,-999,-999,-999,31069.36508,2988.281457,7.472809757,0.7187420396
231,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.142177776,0,1.0022,0.103646515,31.8,0.4209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,451,28,-999,-999,-999,-999,-999,-999,-999,31223.85874,3240.535857,7.509968603,0.7794143174
232,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.151423586,0,1.1169,0.112298568,31.8,0.5356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,452,28,-999,-999,-999,-999,-999,-999,-999,30512.12117,2114.656326,7.338781345,0.5086175526
233,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.154793026,0,1.1587,0.114360176,31.8,0.5774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,453,28,-999,-999,-999,-999,-999,-999,-999,30193.1782,1603.649983,7.262069119,0.3857102071
234,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.155639417,0,1.1692,0.113785136,31.8,0.5879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,454,28,-999,-999,-999,-999,-999,-999,-999,29972.28287,1274.879372,7.20893933,0.3066342356
235,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.163208567,0,1.2631,0.122315397,31.8,0.6818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,455,28,-999,-999,-999,-999,-999,-999,-999,29929.90757,1051.107158,7.198747216,0.252812499
236,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.167843563,0,1.3206,0.124001836,31.8,0.7393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,456,28,-999,-999,-999,-999,-999,-999,-999,29521.42258,360.1198125,7.100498325,0.08661608764
237,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.166174964,0,1.2999,0.119002111,31.8,0.7186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,457,28,-999,-999,-999,-999,-999,-999,-999,29125.91305,158.0092893,7.005370297,0.03800442514
238,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.169512162,0,1.3413,0.128053568,31.8,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,458,28,-999,-999,-999,-999,-999,-999,-999,29796.32149,705.6183862,7.166617066,0.1697154721
239,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.172462437,0,1.3779,0.130614137,31.8,0.7966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,459,28,-999,-999,-999,-999,-999,-999,-999,29739.78481,547.919608,7.153018853,0.1317857311
240,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.17118076,0,1.362,0.132056792,31.8,0.7807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,460,28,-999,-999,-999,-999,-999,-999,-999,30060.62953,1036.32257,7.230188487,0.2492565069
241,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.166126599,0,1.2993,0.128811506,31.8,0.718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,461,28,-999,-999,-999,-999,-999,-999,-999,30328.35222,1543.68998,7.294581201,0.3712886156
242,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.164022714,0,1.2732,0.128849224,31.8,0.6919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,462,28,-999,-999,-999,-999,-999,-999,-999,30629.45733,2021.129185,7.367003059,0.4861223864
243,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.174945183,0,1.4087,0.141824827,31.8,0.8274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,463,28,-999,-999,-999,-999,-999,-999,-999,30723.72046,1872.646439,7.389675246,0.4504092874
244,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.174090732,0,1.3981,0.145460796,31.8,0.8168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,464,28,-999,-999,-999,-999,-999,-999,-999,31241.65436,2628.493745,7.51424881,0.632205829
245,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.187165451,0,1.5603,0.149956761,31.8,0.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,465,28,-999,-999,-999,-999,-999,-999,-999,30279.65628,893.8105359,7.282868843,0.2149794847
246,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.186343243,0,1.5501,0.143936807,31.8,0.9688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,466,28,-999,-999,-999,-999,-999,-999,-999,29736.28989,149.1774808,7.152178252,0.03588019683
247,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.179620483,0,1.4667,0.135344882,31.8,0.8854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,467,28,-999,-999,-999,-999,-999,-999,-999,29485.09821,9.923886399,7.09176158,0.002386895095
248,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.184682705,0,1.5295,0.137138484,31.8,0.9482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,468,28,-999,-999,-999,-999,-999,-999,-999,29183.02073,584.3107108,7.019105846,0.1405385263
249,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.18510187,0,1.5347,0.136404716,31.8,0.9534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,469,28,-999,-999,-999,-999,-999,-999,-999,29067.7047,759.711399,6.991370013,0.1827259341
250,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.17669439,0,1.4304,0.129013833,31.8,0.8491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,470,28,-999,-999,-999,-999,-999,-999,-999,29090.41366,486.159301,6.996831976,0.11693113
251,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.17669439,0,1.4304,0.128155149,31.8,0.8491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,471,28,-999,-999,-999,-999,-999,-999,-999,28994.74839,621.4504211,6.973822547,0.1494713767
252,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.174590505,0,1.4043,0.12582641,31.8,0.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,472,28,-999,-999,-999,-999,-999,-999,-999,28953.85283,620.5975161,6.963986338,0.1492662358
253,NaN,1,5.262664103,0.962538333,0.16,1.854055,0.180071892,0,1.4723,0.127324147,31.8,0.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,473,28,-999,-999,-999,-999,-999,-999,-999,28568.80943,1319.221482,6.871375624,0.3172994086
254,NaN,1,1.2,0.2263799899,0.2861375,3,0.3917389174,5,2.5024,0.2497741076,38,1.374,0.2057917303,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,690,41,-999,-999,-999,-999,-999,-999,-999,9981.363707,4422.075733,0.1711620313,0.0758304664
255,NaN,1,1.2,0.2263799899,0.2861375,3,0.3749473807,5,2.5024,0.2067457949,38,1.374,0.2001627493,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,691,41,-999,-999,-999,-999,-999,-999,-999,9211.682862,5003.506475,0.1579634203,0.08580093434
256,NaN,1,1.2,0.2263799899,0.2861375,3,0.3693183997,5,2.5024,0.2048376658,38,1.374,0.1983500266,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,692,41,-999,-999,-999,-999,-999,-999,-999,9127.768543,4958.887979,0.1565244441,0.08503580918
257,NaN,1,1.2,0.2263799899,0.2861375,3,0.3543395858,5,2.5024,0.1983500266,38,1.374,0.1703005279,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,693,41,-999,-999,-999,-999,-999,-999,-999,8145.419745,3821.42151,0.1396789688,0.06553035111
258,NaN,1,1.2,0.2263799899,0.2861375,3,0.3506187339,5,2.5024,0.1806044254,38,1.374,0.1581839077,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,694,41,-999,-999,-999,-999,-999,-999,-999,7516.031807,3620.03728,0.1288861231,0.06207698192
259,NaN,1,1.2,0.2263799899,0.2861375,3,0.4063361055,5,1.8937,0.1911945422,21,0.5836,0.1536998042,40,0.6481,0.1555125269,56,0.7553,0.1921486068,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,695,41,-999,-999,-999,-999,-999,-999,-999,39631.83551,16577.27315,0.6796130939,0.2842697481
260,NaN,1,1.2,0.2263799899,0.2861375,3,0.3697000255,5,1.8937,0.152841146,21,0.5836,0.1430142808,40,0.6481,0.1536998042,56,0.7553,0.152841146,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,696,41,-999,-999,-999,-999,-999,-999,-999,33705.16591,10992.99621,0.5779816098,0.1885096683
261,NaN,1,1.2,0.2263799899,0.2861375,3,0.3536717405,5,1.8937,0.1331874156,21,0.5836,0.115346408,40,0.6481,0.1519824879,56,0.7553,0.1510284233,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,697,41,-999,-999,-999,-999,-999,-999,-999,30991.39949,11775.92847,0.5314455065,0.2019355167
262,NaN,1,1.2,0.2263799899,0.2861375,3,0.3438448754,5,1.8937,0.1144877498,21,0.5836,0.1091449882,40,0.6481,0.143872939,56,0.7553,0.1171591307,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,698,41,-999,-999,-999,-999,-999,-999,-999,26625.13216,7312.513598,0.4565720516,0.1253961601
263,NaN,1,1.2,0.2263799899,0.2861375,3,0.3260038677,5,1.8937,0.09569267757,21,0.5836,0.1037068201,40,0.6481,0.1421556227,56,0.7553,0.1046608846,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,699,41,-999,-999,-999,-999,-999,-999,-999,24213.37581,5913.697534,0.4152148655,0.1014090371
264,NaN,1,1.2,0.2263799899,0.2861375,3,0.3152229379,5,1.8937,0.05648062325,21,0.5836,0.09483401945,40,0.6481,0.1403429,56,0.7553,0.09569267757,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,700,41,-999,-999,-999,-999,-999,-999,-999,20718.0463,7090.792083,0.3552763926,0.1215940439
265,NaN,1,1.2,0.2263799899,0.2861375,3,0.3981311501,5,2.0999,0.212183963,20,0.7755,0.2014030333,40,0.8509,0.08872800613,56,0.9532,0.1897634454,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,701,41,-999,-999,-999,-999,-999,-999,-999,23963.41812,11832.88884,0.4109285507,0.2029122823
266,NaN,1,1.2,0.2263799899,0.2861375,3,0.3758060388,5,2.0999,0.2014030333,20,0.7755,0.1835620256,40,0.8509,0.087869348,56,0.9532,0.1889047872,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,702,41,-999,-999,-999,-999,-999,-999,-999,23011.46819,11648.20096,0.3946043602,0.1997452248
267,NaN,1,1.2,0.2263799899,0.2861375,3,0.3570109666,5,2.0999,0.1942475489,20,0.7755,0.166579676,40,0.8509,0.08691528342,56,0.9532,0.1576114689,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,703,41,-999,-999,-999,-999,-999,-999,-999,20806.55091,9802.248884,0.3567940837,0.1680905415
268,NaN,1,1.2,0.2263799899,0.2861375,3,0.3445127206,5,2.0999,0.182607961,20,0.7755,0.14950192,40,0.8509,0.07708841823,56,0.9532,0.0995089359,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,704,41,-999,-999,-999,-999,-999,-999,-999,17010.86012,7814.978396,0.2917049671,0.1340125074
269,NaN,1,1.2,0.2263799899,0.2861375,3,0.3355445135,5,2.0999,0.1808906447,20,0.7755,0.1146785628,40,0.8509,0.0762297601,56,0.9532,0.0976962132,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,705,41,-999,-999,-999,-999,-999,-999,-999,15844.93125,7932.300055,0.2717114314,0.136024358
270,NaN,1,9,0.08,0.117,1.5,0.06125094616,245,0.4684,0.05099863209,230,0.233253779,0.03759014453,380,0.106201415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,706,42,-999,-999,-999,-999,-999,-999,-999,17252.68428,1103.062391,13.2712956,0.8485095315
271,NaN,1,9,0.08,0.117,1.5,0.0634452947,245,0.550570364,0.05357118232,230,0.300985902,0.04017594386,380,0.167402878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,707,42,-999,-999,-999,-999,-999,-999,-999,15275.41621,84.3469041,11.75032016,0.06488223393
272,NaN,1,9,0.08,0.117,1.5,0.06726155303,245,0.626815636,0.05838875242,230,0.358350351,0.04449988476,380,0.228604342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,708,42,-999,-999,-999,-999,-999,-999,-999,14852.14371,469.5193149,11.42472593,0.3611687038
273,NaN,1,9,0.08,0.117,1.5,0.07081091656,245,0.661846445,0.06174985039,230,0.391690087,0.04834018551,380,0.289805805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,709,42,-999,-999,-999,-999,-999,-999,-999,14672.99969,958.9010924,11.28692284,0.7376162249
274,NaN,1,9,0.08,0.117,1.5,0.07413081802,245,0.6916,0.06472559785,230,0.425029823,0.051788817,380,0.338075339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,710,42,-999,-999,-999,-999,-999,-999,-999,14654.35615,1108.581692,11.27258166,0.8527551478
275,NaN,1,9,0.08,0.117,1.5,0.0762297601,245,0.721255455,0.06697533366,230,0.458369559,0.05428627472,380,0.370916698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,711,42,-999,-999,-999,-999,-999,-999,-999,14623.75528,1061.484036,11.24904253,0.8165261816
276,NaN,1,9,0.08,0.117,1.5,0.0796643926,245,0.7452,0.06627775121,230,0.491709296,0.05810253304,380,0.403758058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,712,42,-999,-999,-999,-999,-999,-999,-999,14452.77732,323.324736,11.11752101,0.2487113354
277,NaN,1,9,0.08,0.117,1.5,0.08455271803,245,0.76814,0.06745236595,230,0.515844922,0.06038391899,380,0.419682911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,713,42,-999,-999,-999,-999,-999,-999,-999,14538.68738,60.88946748,11.18360568,0.04683805191
278,NaN,1,9,0.08,0.117,1.5,0.08739231571,245,0.7793,0.0691696822,230,0.520095488,0.0637592993,380,0.424605812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,714,42,-999,-999,-999,-999,-999,-999,-999,15053.20047,229.4701588,11.57938498,0.1765155067
279,NaN,1,9,0.08,0.117,1.5,0.08939585133,245,0.7901,0.07050537261,230,0.524346053,0.06553038949,380,0.429528713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,715,42,-999,-999,-999,-999,-999,-999,-999,15331.36336,304.8995908,11.79335643,0.2345381467
280,NaN,1,9,0.08,0.117,1.5,0.0922721681,245,0.8026,0.07432163094,230,0.528596619,0.06675416431,380,0.434451614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,716,42,-999,-999,-999,-999,-999,-999,-999,15807.30617,86.34918093,12.15946628,0.06642244687
281,NaN,1,9,0.08,0.117,1.5,0.09550186466,245,0.8188,0.07754214081,230,0.557535768,0.06840643053,380,0.452498624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,717,42,-999,-999,-999,-999,-999,-999,-999,15959.60364,216.9773131,12.27661818,0.1669056255
282,NaN,1,9,0.08,0.117,1.5,0.1001767811,245,0.841542273,0.08099140961,230,0.590559334,0.07145943719,380,0.488565529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,718,42,-999,-999,-999,-999,-999,-999,-999,16112.15652,327.0515497,12.39396655,0.2515781152
283,NaN,1,9,0.08,0.117,1.5,0.1036114136,245,0.871236915,0.08500715426,230,0.6235829,0.07708704914,380,0.524632434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,719,42,-999,-999,-999,-999,-999,-999,-999,16603.18502,114.4838817,12.77168079,0.08806452435
284,NaN,1,9,0.08,0.117,1.5,0.1081667295,245,0.901,0.08783176358,230,0.656606466,0.08204955405,380,0.560699338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,720,42,-999,-999,-999,-999,-999,-999,-999,16895.35745,148.8221755,12.99642881,0.1144785965
285,NaN,1,9,0.08,0.117,1.5,0.1107399647,245,0.932488182,0.09086065245,230,0.689630032,0.08398431211,380,0.596766243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,721,42,-999,-999,-999,-999,-999,-999,-999,16897.71063,57.63697183,12.99823894,0.04433613217
286,NaN,1,9,0.08,0.117,1.5,0.1139153111,245,0.964007455,0.09273507737,230,0.722653598,0.08720150279,380,0.632833148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,722,42,-999,-999,-999,-999,-999,-999,-999,16932.77086,76.17700732,13.02520835,0.05859769794
287,NaN,1,9,0.08,0.117,1.5,0.1180255492,245,0.993708727,0.09555147029,230,0.755677164,0.08853719321,380,0.668900053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,723,42,-999,-999,-999,-999,-999,-999,-999,16881.55929,164.8904393,12.98581484,0.1268387994
288,NaN,1,9,0.08,0.117,1.5,0.1201861935,245,1.025237624,0.09750540028,230,0.78870073,0.09073154175,380,0.704966958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,724,42,-999,-999,-999,-999,-999,-999,-999,16847.19289,172.6887099,12.95937914,0.1328374692
289,NaN,1,9,0.08,0.117,1.5,0.1240474159,245,1.0566,0.1017032844,230,0.821724296,0.09333003586,380,0.741033863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,725,42,-999,-999,-999,-999,-999,-999,-999,17050.30588,396.3849197,13.11561991,0.3049114767
290,NaN,1,9,0.08,0.117,1.5,0.1287627971,245,1.079330545,0.1028828555,230,0.854747862,0.09724215764,380,0.771116693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,726,42,-999,-999,-999,-999,-999,-999,-999,17150.23236,42.63507069,13.19248643,0.03279620823
291,NaN,1,9,0.08,0.117,1.5,0.1330920092,245,1.103619008,0.1045825178,230,0.861205604,0.09969974882,380,0.77448633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,727,42,-999,-999,-999,-999,-999,-999,-999,17455.12022,83.10321756,13.42701555,0.06392555197
292,NaN,1,9,0.08,0.117,1.5,0.1386255838,245,1.117279091,0.108029326,230,0.864258023,0.1023862506,380,0.777855967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,728,42,-999,-999,-999,-999,-999,-999,-999,17941.41382,5.698142945,13.80108755,0.004383186881
293,NaN,1,9,0.08,0.117,1.5,0.1403801801,245,1.126446445,0.1097271651,230,0.867310442,0.1052333234,380,0.781225604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,729,42,-999,-999,-999,-999,-999,-999,-999,18294.92563,154.1871243,14.07301971,0.1186054802
