%kk	PairID	WaveType	T	D	A	hv	H1	x1	h1	H2	x2	h2	H3	x3	h3	H4	x4	h4	H5	x5	h5	H6	x6	h6	H7	x7	h7	H8	x8	h8	H9	x9	h9	Field	id	StudyID
283	NaN	1	9	0.08	0.117	1.5	0.103611413605200	245	0.871236915	0.0850071542562001	230	0.6235829	0.0770870491429249	380	0.524632434	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	719	42
284	NaN	1	9	0.08	0.117	1.5	0.108166729475065	245	0.901	0.0878317635820568	230	0.656606466	0.0820495540520001	380	0.560699338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	720	42
285	NaN	1	9	0.08	0.117	1.5	0.110739964727050	245	0.932488182	0.0908606524458884	230	0.689630032	0.0839843121125483	380	0.596766243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	721	42
286	NaN	1	9	0.08	0.117	1.5	0.113915311090800	245	0.964007455	0.0927350773704001	230	0.722653598	0.0872015027948001	380	0.632833148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	722	42
287	NaN	1	9	0.08	0.117	1.5	0.118025549154710	245	0.993708727	0.0955514702920766	230	0.755677164	0.0885371932096001	380	0.668900053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	723	42
288	NaN	1	9	0.08	0.117	1.5	0.120186193453822	245	1.025237624	0.0975054002804001	230	0.78870073	0.0907315417482001	380	0.704966958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	724	42
289	NaN	1	9	0.08	0.117	1.5	0.124047415891507	245	1.0566	0.101703284441200	230	0.821724296	0.0933300358599937	380	0.741033863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	725	42
290	NaN	1	9	0.08	0.117	1.5	0.128762797084423	245	1.079330545	0.10288285554406	230	0.854747862	0.0972421576431284	380	0.771116693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	726	42
291	NaN	1	9	0.08	0.117	1.5	0.133092009189000	245	1.103619008	0.104582517780635	230	0.861205604	0.0996997488190001	380	0.77448633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	727	42
292	NaN	1	9	0.08	0.117	1.5	0.138625583764600	245	1.117279091	0.108029326048030	230	0.864258023	0.102386250618160	380	0.777855967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	728	42
293	NaN	1	9	0.08	0.117	1.5	0.140380180085742	245	1.126446445	0.109727165067189	230	0.867310442	0.105233323394600	380	0.781225604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	729	42
294	NaN	1	9	0.08	0.117	1.5	0.142060216259800	245	1.1319	0.112300401273238	230	0.878584971	0.106679157703198	380	0.784595241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	730	42
295	NaN	1	9	0.08	0.117	1.5	0.150707358655272	245	1.1373	0.113342872341600	230	0.890108027	0.110981427978044	380	0.787964878	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	731	42
296	NaN	1	9	0.08	0.117	1.5	0.158238097609793	245	1.1409	0.115155595047400	230	0.901631082	0.115918846713000	380	0.802887341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	732	42
297	NaN	1	9	0.08	0.117	1.5	0.163214125430254	245	1.1428	0.116872911295000	230	0.913154138	0.116872911295000	380	0.81908566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	733	42
298	NaN	1	9	0.08	0.117	1.5	0.165053172686	245	1.145274909	0.116872911295000	230	0.924677194	0.116872911295000	380	0.824605715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	734	42
299	NaN	1	9	0.08	0.117	1.5	0.166770488933600	245	1.1482	0.117731569418800	230	0.916324341	0.117731569418800	380	0.812373642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	735	42
300	NaN	1	9	0.08	0.117	1.5	0.167478429659123	245	1.150148182	0.119067259833600	230	0.905825695	0.119067259833600	380	0.810471301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	736	42
301	NaN	1	9	0.08	0.117	1.5	0.168583211639400	245	1.152096545	0.121643234205000	230	0.89826702	0.121643234205000	380	0.815790399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	737	42
302	NaN	1	9	0.08	0.117	1.5	0.169918902054200	245	1.155662916	0.122501892328800	230	0.908723392	0.122501892328800	380	0.825084696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	738	42
303	NaN	1	9	0.08	0.117	1.5	0.171636218301800	245	1.1575	0.123786003150104	230	0.919179763	0.123786003150104	380	0.834378992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	739	42
304	NaN	1	9	0.08	0.117	1.5	0.174212192673200	245	1.160724455	0.124314615034600	230	0.927854406	0.124797674151565	380	0.824361962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	740	42
305	NaN	1	9	0.08	0.117	1.5	0.173774080492758	245	1.163	0.128607905653600	230	0.90902387	0.123074331078000	380	0.81222081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	741	42
306	NaN	1	9	0.08	0.117	1.5	0.173448941007600	245	1.1649	0.129466563777400	230	0.895884064	0.120975388997600	380	0.811637417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	742	42
307	NaN	1	9	0.08	0.117	1.5	0.175125960429450	245	1.167590182	0.132042538148800	230	0.904483441	0.123551363369000	380	0.822423826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	743	42
308	NaN	1	9	0.08	0.117	1.5	0.176486843873603	245	1.1721	0.136242248389210	230	0.913082817	0.126127337740400	380	0.833210235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	744	42
309	NaN	1	9	0.08	0.117	1.5	0.178997655634052	245	1.179366157	0.139675054804800	230	0.917538046	0.128844823740925	380	0.826798884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	745	42
310	NaN	1	9	0.08	0.117	1.5	0.184993122449800	245	1.180804	0.141010745219600	230	0.913232221	0.131279286483200	380	0.815752898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	746	42
311	NaN	1	9	0.08	0.117	1.5	0.187950722654000	245	1.172770909	0.144353271365989	230	0.894376561	0.130897660650400	380	0.804706913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	747	42
312	NaN	1	9	0.08	0.117	1.5	0.189286413068800	245	1.1653	0.148212205956807	230	0.896265218	0.134713918978400	380	0.795690566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	748	42
313	NaN	1	9	0.08	0.117	1.5	0.191862387440200	245	1.1654	0.152527918047548	230	0.90093756	0.137289893349800	380	0.804326691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	749	42
314	NaN	1	9	0.08	0.117	1.5	0.200927612384279	245	1.1637	0.157229843113600	230	0.908983356	0.141201558136000	380	0.812962817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	750	42
315	NaN	1	9	0.08	0.117	1.5	0.205887136795600	245	1.163770364	0.161975515856995	230	0.906332041	0.141678590427000	380	0.814897952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	751	42
316	NaN	1	9	0.08	0.117	1.5	0.207604453043200	245	1.1656	0.167160788167515	230	0.897597914	0.140819932303200	380	0.805991911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	752	42
317	NaN	1	9	0.08	0.117	1.5	0.214244712003854	245	1.167418273	0.171873136389125	230	0.888863786	0.145120830633177	380	0.797085871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	753	42
318	NaN	1	9	0.08	0.117	1.5	0.226397790819190	245	1.1693	0.175929508920800	230	0.885260713	0.150169765206800	380	0.79536339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	754	42
319	NaN	1	9	0.08	0.117	1.5	0.226781151141400	245	1.1694	0.177265199335600	230	0.892139812	0.154844681658600	380	0.802777325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	755	42
320	NaN	1	9	0.08	0.117	1.5	0.228116841556200	245	1.1677	0.176883573502800	230	0.899018911	0.155321713949600	380	0.807736434	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	756	42
321	NaN	1	9	0.08	0.117	1.5	0.233149743074523	245	1.1642	0.182592897269115	230	0.893869159	0.157516062488200	380	0.784368768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	757	42
322	NaN	1	9	0.08	0.117	1.5	0.238325332583600	245	1.157078938	0.184993122449800	230	0.88541897	0.161001518003683	380	0.786266322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	758	42
323	NaN	1	9	0.08	0.117	1.5	0.24179465868326	245	1.148977678	0.186464238515757	230	0.882420696	0.161427727274400	380	0.789139463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	759	42
324	NaN	1	9	0.08	0.117	1.5	0.242618623202600	245	1.140974182	0.186805845155600	230	0.887800193	0.160255673246382	380	0.792012603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	760	42
325	NaN	1	9	0.08	0.117	1.5	0.243954313617400	245	1.1306	0.187664503279400	230	0.878017465	0.157229843113600	380	0.779719589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	761	42
326	NaN	1	9	0.08	0.117	1.5	0.242816943653196	245	1.1182	0.187759909737600	230	0.863403987	0.156603538832165	380	0.765062969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	762	42
327	NaN	1	9	0.08	0.117	1.5	0.242714029660800	245	1.107872637	0.186174514861947	230	0.850575322	0.156386126595219	380	0.752724399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	763	42
328	NaN	1	9	0.08	0.117	1.5	0.240485934903870	245	1.0969	0.185408567009838	230	0.84635532	0.153508991243800	380	0.746367163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	764	42
329	NaN	1	9	0.08	0.117	1.5	0.236894235710600	245	1.086505761	0.182798773911200	230	0.842135317	0.152465277983353	380	0.740009927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	765	42
330	NaN	1	9	0.08	0.117	1.5	0.235330925521891	245	1.076648695	0.181060175344970	230	0.82914956	0.150453926664097	380	0.72292931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	766	42
331	NaN	1	9	0.08	0.117	1.5	0.234856006483940	245	1.065003273	0.180258337491415	230	0.804202371	0.150742203956000	380	0.696206145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	767	42
332	NaN	1	9	0.08	0.117	1.5	0.233445973448782	245	1.0544	0.178391636673759	230	0.779255181	0.151219236247000	380	0.66948298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	768	42
333	NaN	1	9	0.08	0.117	1.5	0.227700522118940	245	1.032954185	0.174498412047800	230	0.763963389	0.146595703805458	380	0.659784221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	769	42
334	NaN	1	9	0.08	0.117	1.5	0.219970069779534	245	1.0117	0.167807277593312	230	0.75436637	0.140510608346618	380	0.651675728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	770	42
335	NaN	1	9	0.08	0.117	1.5	0.215937904728498	245	1.006417545	0.165625611435200	230	0.744769352	0.139007209597400	380	0.643567234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	771	42
336	NaN	1	9	0.08	0.117	1.5	0.21143864110689	245	1.0012	0.164422615184659	230	0.735172334	0.137379713759873	380	0.635458741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	772	42
337	NaN	1	9	0.08	0.117	1.5	0.207774512192748	245	1.001230909	0.158585067046652	230	0.725575315	0.134998025099951	380	0.627350247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	773	42
338	NaN	1	9	0.08	0.117	1.5	0.201677688418002	245	0.9853	0.152650333120000	230	0.715978297	0.129653950647886	380	0.619241754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	774	42
339	NaN	1	9	0.08	0.117	1.5	0.193504267709431	245	0.963238974	0.146333390427089	230	0.706381279	0.125274218915563	380	0.61113326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	775	42
340	NaN	1	9	0.08	0.117	1.5	0.186168247611708	245	0.9426	0.140676567880657	230	0.695749737	0.124887053783800	380	0.596461284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	776	42
341	NaN	1	9	0.08	0.117	1.5	0.177742231626600	245	0.920468857	0.134549126265345	230	0.673981747	0.120466141761924	380	0.571046801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	777	42
342	NaN	1	9	0.08	0.117	1.5	0.170260689012250	245	0.898219892	0.128703312111800	230	0.652213758	0.115632627338400	380	0.545632318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	778	42
343	NaN	1	9	0.08	0.117	1.5	0.162046666177262	245	0.877646	0.122735197373553	230	0.630445769	0.112675027134200	380	0.520217834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	779	42
344	NaN	1	9	0.08	0.117	1.5	0.154558462284000	245	0.857172007	0.116640627099350	230	0.60867778	0.110194459221000	380	0.494803351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	780	42
345	NaN	1	9	0.08	0.117	1.5	0.144922410005800	245	0.825942034	0.110888397140653	230	0.576334429	0.103038974856000	380	0.469388868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	781	42
346	NaN	1	9	0.08	0.117	1.5	0.136249536488552	245	0.789422502	0.104762122346325	230	0.541553345	0.0972191809058001	380	0.439212753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	782	42
347	NaN	1	9	0.08	0.117	1.5	0.126812311269241	245	0.75469991	0.0991041329789096	230	0.506772262	0.0895554692001625	380	0.402409339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	783	42
348	NaN	1	9	0.08	0.117	1.5	0.117781568127284	245	0.718182718	0.0929766913635979	230	0.471991178	0.0842738583103458	380	0.365605925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	784	42
349	NaN	1	9	0.08	0.117	1.5	0.108775825293635	245	0.683375518	0.0868524563593463	230	0.437210094	0.078233295724	380	0.32880251	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	785	42
350	NaN	1	9	0.08	0.117	1.5	0.0989765106219692	245	0.648709991	0.0808092700954001	230	0.402429011	0.072489594148602	380	0.291999096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	786	42
351	NaN	1	9	0.08	0.117	1.5	0.0903657323980405	245	0.6188	0.0750656248098124	230	0.367647927	0.0667971296575158	380	0.255195682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	787	42
352	NaN	1	9	0.08	0.117	1.5	0.0813924954987642	245	0.585	0.0690742757368001	230	0.332866843	0.0610805406894091	380	0.218392268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	788	42
353	NaN	1	9	0.08	0.117	1.5	0.0719541835998941	245	0.553420072	0.0631961941650274	230	0.298085759	0.0553720564999264	380	0.181588853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	789	42
354	NaN	1	9	0.08	0.117	1.5	0.0641131399104001	245	0.520486	0.0583743212375328	230	0.263304676	0.0496714881842806	380	0.155399399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	790	42
355	NaN	1	9	0.08	0.117	1.5	0.0605326643328727	245	0.5103	0.0526220912788362	230	0.255458464	0.0435440465689689	380	0.150316968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	791	42
356	NaN	1	9	0.08	0.117	1.5	0.0565760297126001	245	0.5068	0.0494158809258587	230	0.251825516	0.0411603696384585	380	0.145234536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	792	42
357	NaN	1	9	0.08	0.117	1.5	0.0532895720335659	245	0.505091629	0.0464629451434001	230	0.248192569	0.039155310375121	380	0.140152105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	793	42
358	NaN	1	9	0.08	0.117	1.5	0.0498975776386	245	0.502428083	0.0435053449392001	230	0.244559621	0.0376233068616058	380	0.135069673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	794	42
359	NaN	1	9	0.08	0.117	1.5	0.0460813193106001	245	0.489051035	0.0406626847114519	230	0.23915529	0.0359682347414000	380	0.127198903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	795	42
360	NaN	1	9	0.08	0.117	1.5	0.0427420932736001	245	0.466782538	0.0378113873370429	230	0.218284513	0.0309116924568000	380	0.108123457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	796	42
361	NaN	1	3	2400	0.005	0.35	0.05	1	2.1	0.0536444	2	2.1	0.0513745	4	2.1	0.05092055	8	2.1	0.05273645	16	2.1	0.05213115	21	2.1	0.0536444	26	2.1	NaN	NaN	NaN	NaN	NaN	NaN	1	23	5
362	NaN	1	3	2400	0.005	0.35	0.05	1	1.4	0.05349305	2	1.4	0.04789405	4	1.4	0.04456495	8	1.4	0.04411095	16	1.4	0.04320305	21	1.4	0.04274905	26	1.4	NaN	NaN	NaN	NaN	NaN	NaN	1	24	5
363	NaN	1	3	2400	0.005	0.35	0.05	1	0.7	0.05470365	1	0.7	0.0391173	4	0.7	0.0374527	8	0.7	0.0327616	16	0.7	0.027314	21	0.7	0.0247415	26	0.7	NaN	NaN	NaN	NaN	NaN	NaN	1	25	5
364	NaN	1	3	2400	0.005	0.35	0.05	1	0.45	0.05288775	1	0.45	0.0500126	2	0.45	0.02701135	4	0.45	0.02080705	8	0.45	0.01460275	16	0.45	0.01278685	21	0.45	0.00991175	26	0.45	NaN	NaN	NaN	1	26	5
365	NaN	1	5.8	16125	0.0064	0.0703	0.169823495596000	549	1.6842	0.137385299808000	330	1.0403	0.00477032291000001	630	0.0743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	31	8
366	NaN	1	5.8	528.25	0.00865	0.0821	0.1516962685380	310	1.2002	0.116395879004000	390	0.5031	0.0276678728780000	640	0.0898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	32	8
367	NaN	1	5.8	10000	1e-04	0.0533	0.181272270580000	130	0.9513	0.116395879004000	180	0.487	0.0238516145500000	290	0.1284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	33	8
368	7	1	1.6	291	0.0048	0.57	0.145818170178181	0	0.58	0.127590898905908	4.42	0.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	347	14
369	7	1	1.6	291	0.0048	0.57	0.145818170178181	0	0.64	0.127590898905908	4.42	0.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	348	14
370	7	1	1.6	291	0.0048	0.57	0.164045441450454	0	0.85	0.0729090850890905	8.69	0.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	349	14
371	7	1	1.6	291	0.0048	0.57	0.154931805814317	0	0.95	0.0729090850890905	8.69	0.58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	350	14
372	7	1	1.6	188	0.0053	0.44	0.164045441450454	0	0.27	0.0729090850890905	4.57	0.06	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	351	14
373	7	1	1.6	188	0.0053	0.44	0.145818170178181	0	0.37	0.0820227207252268	4.57	0.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	352	14
374	7	1	1.6	188	0.0053	0.44	0.154931805814317	0	0.82	0.0637954494529542	9.45	0.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	353	14
375	7	1	1.6	188	0.0053	0.44	0.191386348358863	0	0.88	0.0911363563613631	9.45	0.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	354	14
376	7	1	1.6	179	0.0044	0.48	0.182272712722726	0	0.58	0.0546818138168179	4.94	0.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	355	14
